127.0.0.1 - - [28/jun./2024:01:10:43 +0000] "GET /assets/vendor/fonts/boxicons/boxicons.woff2 HTTP/1.1" 200 102988 "http://127.0.0.1:55555/assets/vendor/fonts/boxicons.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
127.0.0.1 - - [28/jun./2024:01:10:43 +0000] "GET /sweetalert2-11.7.20/package/dist/sweetalert2.js HTTP/1.1" 200 129619 "http://127.0.0.1:55555/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
127.0.0.1 - - [28/jun./2024:01:10:43 +0000] "GET /assets/js/main.js HTTP/1.1" 200 3846 "http://127.0.0.1:55555/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
127.0.0.1 - - [28/jun./2024:01:10:43 +0000] "GET /AgregarFactura HTTP/1.1" 101 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
127.0.0.1 - - [28/jun./2024:01:10:44 +0000] "GET /assets/img/favicon/favicon.ico HTTP/1.1" 200 1393 "http://127.0.0.1:55555/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
127.0.0.1 - - [28/jun./2024:01:14:13 +0000] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
127.0.0.1 - - [28/jun./2024:01:14:14 +0000] "GET /AgregarFactura HTTP/1.1" 101 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
127.0.0.1 - - [28/jun./2024:01:18:30 +0000] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
127.0.0.1 - - [28/jun./2024:01:18:30 +0000] "GET /AgregarFactura HTTP/1.1" 101 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
192.168.1.12 - - [28/jun./2024:01:18:41 +0000] "POST /upload/v2/ HTTP/1.1" 200 0 "http://127.0.0.1:55555/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
192.168.1.12 - - [28/jun./2024:01:18:42 +0000] "POST /upload/v2/ HTTP/1.1" 200 0 "-" "okhttp/4.9.0"
192.168.1.12 - - [28/jun./2024:01:19:00 +0000] "POST /upload/v2/ HTTP/1.1" 200 0 "http://127.0.0.1:55555/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
192.168.1.12 - - [28/jun./2024:01:19:00 +0000] "POST /upload/v2/ HTTP/1.1" 200 0 "-" "okhttp/4.9.0"
192.168.75.81 - - [28/jun./2024:14:01:06 +0000] "GET /AgregarFactura HTTP/1.1" 101 0 "-" "-"
192.168.75.81 - - [28/jun./2024:14:24:52 +0000] "GET /AgregarFactura HTTP/1.1" 101 0 "-" "-"
127.0.0.1 - - [28/jun./2024:15:14:06 +0000] "GET / HTTP/1.1" 200 20136 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
127.0.0.1 - - [28/jun./2024:15:14:06 +0000] "GET /AgregarFactura HTTP/1.1" 101 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
127.0.0.1 - - [28/jun./2024:15:14:10 +0000] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
127.0.0.1 - - [28/jun./2024:15:14:10 +0000] "GET /AgregarFactura HTTP/1.1" 101 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
127.0.0.1 - - [28/jun./2024:15:14:52 +0000] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
127.0.0.1 - - [28/jun./2024:15:14:52 +0000] "GET /AgregarFactura HTTP/1.1" 101 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
127.0.0.1 - - [28/jun./2024:15:17:18 +0000] "GET / HTTP/1.1" 200 20346 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
127.0.0.1 - - [28/jun./2024:15:17:18 +0000] "GET /AgregarFactura HTTP/1.1" 101 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
127.0.0.1 - - [28/jun./2024:15:17:26 +0000] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
127.0.0.1 - - [28/jun./2024:15:17:26 +0000] "GET /AgregarFactura HTTP/1.1" 101 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
127.0.0.1 - - [28/jun./2024:15:26:39 +0000] "GET / HTTP/1.1" 200 21596 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
127.0.0.1 - - [28/jun./2024:15:26:39 +0000] "GET /AgregarFactura HTTP/1.1" 101 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
127.0.0.1 - - [28/jun./2024:15:26:52 +0000] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
127.0.0.1 - - [28/jun./2024:15:26:52 +0000] "GET /AgregarFactura HTTP/1.1" 101 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
127.0.0.1 - - [28/jun./2024:15:27:10 +0000] "GET / HTTP/1.1" 200 21596 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
127.0.0.1 - - [28/jun./2024:15:27:11 +0000] "GET /AgregarFactura HTTP/1.1" 101 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
192.168.75.81 - - [28/jun./2024:15:32:11 +0000] "GET /AgregarFactura HTTP/1.1" 101 0 "-" "-"
127.0.0.1 - - [28/jun./2024:15:32:16 +0000] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
127.0.0.1 - - [28/jun./2024:15:32:16 +0000] "GET /AgregarFactura HTTP/1.1" 101 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
